Subject,pc,sigma,lambda,theta,nLogLik,n_parameters,aic,optimizer,Timepoint,Treatment,x
destabilizing_treatment_0,pc3,0.24816626708087386,1.2312169353408562,-0.005922848692434,-10.946982612937909,10,15.213872284347083,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.002357848842512811, 0.0449434195871802, -0.01450486741302908, 0.05884145475412959, -0.028821888546793177, 0.045515455531234976, -0.03932697823519956, 0.038419093563735913, -0.04689025300903792, -0.13353062159002016]"
destabilizing_treatment_1,pc1,0.19609415212290476,1.0954608689678282,0.09165588635270189,-14.71492719961769,10,14.622275131370873,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0007105066892284784, 0.07669250282172277, 9.355825384345373e-05, 0.06308668497012909, 0.1596221891878276, 0.06227235521746034, 0.062089627212133874, 0.12113234849726982, 0.06199246831062441, 0.1456609818904221]"
destabilizing_treatment_1,pc2,0.3099189908841842,0.37762789394533636,-0.09467634024241414,-7.391636811744113,10,15.999301598956075,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-2.749274526417045e-05, 0.0988322010629085, 0.0657061277271889, 0.07269094366170123, -0.06730558215573323, -0.05033500172667171, -0.04710059683781217, -0.13222816244374536, -0.30118650419085324, -0.14554588423877698]"
destabilizing_treatment_1,pc3,0.20617238178875968,0.7100817547037408,-0.08810867571209616,-13.913169298813152,10,14.734328353648145,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.008540973572459643, -0.026246684999762952, -0.060113384919883245, -0.07915373228495579, -0.12794682144095362, -0.053892422324476524, -0.012896822486611587, -0.11825315580307652, -0.09872527590100019, -0.1406670997657081]"
destabilizing_treatment_2,pc1,0.24445481119452941,0.15417844625608168,0.05503466080735912,-11.188130981137741,10,15.170293034881706,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0072184620332503505, -0.1250738843276749, -0.046847071961614584, 0.019445453411408575, 0.038692361573604284, 0.059729033779817406, 0.11376034270410201, 0.1103135400482433, 0.13832291405663272, 0.08539890293060354]"
destabilizing_treatment_2,pc2,0.19867846897604002,0.699759812665983,-0.0029401802749805033,-14.505531818030471,10,14.65093983727225,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.004890947396837959, 0.0014113386034737933, 0.06253538111933662, 0.09131625863780925, -0.007240934371882737, 0.005992692670830796, 0.029885515479741817, -0.04969141000873173, -0.008613449962047125, -0.04370338373663888]"
destabilizing_treatment_2,pc3,0.19797500921234554,0.12617015143064875,-0.10531429731222208,-14.562247174004803,10,14.643135260533045,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0012375024246697541, -0.022017582415652777, -0.05563543777754784, 0.02014094510547078, 0.040803834382254336, 0.005111618866498455, -0.0010919777415526102, -0.03214146980256781, -0.09062856190772076, -0.12452070482520097]"
destabilizing_treatment_3,pc1,0.2378384464228307,0.7350056099706439,-0.0032021009764141347,-11.627060101613743,10,15.093329702369829,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.007900593611485566, -0.06099600320951491, -0.06597836920604255, 0.044496262738618064, 0.034056924213417376, -0.037692813988689046, -0.0885423853607409, -0.060929336967604455, 0.041051513494543806, 0.07643168548038783]"
destabilizing_treatment_3,pc2,0.2127387264349843,0.46254795454419895,-0.08108745704038056,-13.411516029521298,10,14.807772513864347,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0008947180483187146, -0.045548405301810216, -0.11665467212151365, -0.19051112236588302, -0.1216092677970255, -0.05487753423361691, -0.027861456491607643, -0.005955825132187863, -0.05287615502606761, -0.10686602073768935]"
destabilizing_treatment_3,pc3,0.13653568775143443,0.3150528857940824,-0.09440150723467311,-20.506989193172636,10,13.958468471417742,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0047511773176387665, -0.014533196302826264, 0.03676781594186994, -0.0028614492945531478, -0.021981496619282358, -0.047614753073405056, -0.10217537672986994, -0.1166785015564215, -0.09029774209410235, -0.07473203201134168]"
destabilizing_treatment_4,pc1,0.1882986318088836,0.19928840439858694,-0.07389569105773935,-15.364242408791542,10,14.535914223854444,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.007139396168360435, 0.040782130608537505, 0.0429606825159488, 0.0016043748600991295, 0.03562559253991909, -0.004138478049650118, -0.03553686114091323, -0.031863756619626885, -0.10380279526929102, -0.09095857665380838]"
destabilizing_treatment_4,pc2,0.1997151246691273,0.780012284681803,-0.007517528939739771,-14.422319654711064,10,14.662446034738968,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.0018341384010056516, 0.03190067877143106, 0.0797999111308609, 0.05754730354851617, -0.050506766125685526, 0.03247379289008706, 0.010784260328541666, -0.020311803575139516, -0.0634013382817043, -0.0355993653827534]"
destabilizing_treatment_4,pc3,0.24335510391544557,0.693348600213318,-0.21964072576974447,-11.260290750701238,10,15.157435112135085,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.007041576999740289, -0.19583775130374295, -0.19671404402665407, -0.18011470186915068, -0.13475496394173647, -0.11414489896621413, -0.19412137530135026, -0.32712943656172655, -0.2706156148048069, -0.2384424838077629]"
destabilizing_treatment_5,pc1,0.23833673670777145,-0.2686792621299654,0.15527183361790659,-11.593586950191527,10,15.09909580777305,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.00928390420874981, -0.022435869612259726, 0.05688256947828775, 0.10693912156525753, 0.08851015544063139, 0.09733119115156173, -0.011344872427465735, 0.008885273416483767, -0.06891679922176154, -0.1914329936102861]"
destabilizing_treatment_5,pc2,0.2527214980005899,0.3829864823088051,0.032030103640045576,-10.656020290863857,10,15.26774996406224,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.0018755290962984494, -0.08282783583191086, -0.03166478174717263, -0.02043476989442386, -0.04213523996733076, 0.08099669435969349, 0.15805650716649838, 0.09239131781265326, 0.09675355202573167, 0.0202255412471945]"
destabilizing_treatment_5,pc3,0.254199406973578,0.020936294152397582,0.6866225422355726,-10.562659943766043,10,15.285349729652573,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.009581968190063165, -0.10096063007061544, -0.04731234275518828, -0.1136898463709903, -0.04306826869258268, 0.025702662668696433, 0.06883379683206384, 0.1491527986125139, 0.16261402256142857, 0.17379844393279376]"
destabilizing_treatment_6,pc1,0.20405368534407606,0.5039586674459997,-0.1559482905287977,-14.078606929808247,10,14.710687187618507,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0004405446767994459, -0.03232892331409017, -0.0675565122363658, -0.14755545254994903, -0.1201718532441662, -0.13434329209522683, -0.21885656024757807, -0.19015249824470232, -0.11531781064292074, -0.16282712578181066]"
destabilizing_treatment_6,pc2,0.23390906967590153,0.21184060225840368,0.21519376891451975,-11.893607621416168,10,15.047997837766859,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.009882671325659495, -0.02121310541364063, -0.004492170929123553, 0.030278996099063663, 0.1310792296903152, 0.05016752332934325, 0.14066133531240715, 0.15490606642191113, 0.22811806048523137, 0.2188376952365343]"
destabilizing_treatment_6,pc3,0.24155740531569686,0.6636632168102761,0.08912455651909067,-11.378836008525191,10,15.136489720988111,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0007995346378934998, 0.009511420853514894, 0.04215507790882754, 0.08110107369803499, 0.21216722555841214, 0.15531806138715512, 0.026044226180543306, 0.08315573010207339, 0.06573105451361619, 0.06431224889753466]"
destabilizing_treatment_7,pc1,0.2736705289193102,0.43076350608472147,-0.11310547253340408,-9.381803174905269,10,15.522456038652477,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.007317712574064426, 0.07561699651722269, 0.17522966422155395, 0.10365234348575088, -0.11143010464158, -0.19534676245483468, -0.14953360277489056, -0.1393902854234766, -0.16066250245204583, -0.08864551849088508]"
destabilizing_treatment_7,pc2,0.25313792086907383,-0.02567058414307765,1.373894502584176,-10.629611896770985,10,15.27271263698825,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0031837048183726924, -0.0022764083313013264, 0.08883887322929246, 0.08249098624776764, 0.08843920083963183, 0.006127503732852757, 0.08119198540421375, -0.02892374804779281, -0.049471388861838286, -0.18087118784561462]"
destabilizing_treatment_7,pc3,0.20846137970430006,0.8713634067942415,-0.011902373895340306,-13.736450379788968,10,14.759894177328356,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.0025734788132593177, 0.01960774609222625, 0.055611409661823714, -5.094880398480439e-06, 0.025682653686395933, 0.0017996797695404576, -0.11181990293002704, -0.041111038576076536, 0.031143902156923267, -0.012916860155355904]"
destabilizing_treatment_8,pc1,0.20816969986687273,0.0015443266919297303,8.35756640754582,-13.758899976751941,10,14.756628228480924,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.0070938981475848475, -0.06994700050884455, -0.04300324077456712, -0.08050619567318534, -0.05740951967768061, 0.007916377256043258, 0.03681216994984571, 0.07913041459842815, 0.1371680538582872, 0.12299160789846177]"
destabilizing_treatment_8,pc2,0.21550258610610568,0.5341807059469268,0.022946251663371046,-13.205013113799222,10,14.838806922315863,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.007532909230122278, -0.03802707760465794, -0.017097485559197982, 0.03822791929337332, 0.03645613244105828, 0.04766666292645276, 0.08634534656662299, 0.109945568571146, -0.005950236986433224, -0.035401033758183986]"
destabilizing_treatment_8,pc3,0.19509708450301486,0.09363809371339538,0.2902588824572103,-14.796555730072317,10,14.611211134509421,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[0.007919164481647116, 0.020963801946221376, 0.06414517220969451, 0.025164721675460452, 0.07525301391778588, 0.06774405891075638, 0.13947055510972434, 0.14977424843925233, 0.21840003902025762, 0.19850572544196285]"
destabilizing_treatment_9,pc1,0.22499397805963667,0.26011399727063444,-0.11776041146228408,-12.515493904188101,10,14.946065221835816,basinhopping,"[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]","['destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment', 'destabilizing_treatment']","[-0.008317457934324986, 0.0485978616333238, 0.08115226715607213, -3.682480920165487e-05, 0.021414243172492787, -0.04285672021791376, -0.0677300002350827, -0.17259664783258483, -0.1603554987280663, -0.1299536178825183]"
